Employee_ID,Full_Name,Age,Gender,Department,Job_Title,Education,Hire_Date,Salary,Years_At_Company,Job_Satisfaction,Performance_Rating,Monthly_Hours,Attrition,Region,Payment_Method,Phone,Email
EMP08588,Employee_8588,40,Female,OPERATIONS,manager,PHD,2012-10-06,90.0k,12,,5,69,No,Middle East,direct deposit,(290) 141-5493,employee_8588@company.com
EMP08589,Employee_8589,38,Male,Finance,vp,phd,19/01/2018,TBD,19,1,1,62,No,APAC,Cash,711-695-4554,employee_8589@company.com
EMP08590,Employee_8590,30,male,Engineering,assoc,master,02-Jul-2015,$79911,20,3,1,57,no,LATAM,Cash,(890) 805-4056,employee_8590@company.com
EMP08591,Employee_8591,44,fmale,legal,director,HS,2018-05-21,"69,319",7,5,1,46,Y,NA,Wire Transfer,394 893 9694,employee_8591@company.com
EMP08592,Employee_8592,24,Male,HR,Intern,high school,2019/07/03,61900,3,1,5,63,yes,middle east,,(785) 163-4880,employee_8592@company.com
EMP08593,Employee_8593,57,Male,Marketing,,MASTER,2020-06-14,$53245,4,2,5,36,YES,Mid East,direct deposit,(703) 553-5398,employee_8593@company.com
EMP08594,Employee_8594,24,F,legal,VP,High School,19-Dec-2011,"40,717",20,1,4,47,no,Asia Pacific,Check,(174) 101-2691,employee_8594@company.com
EMP08595,Employee_8595,33,female,Hr,Senior Manager,Masters,09-Dec-2015,$85331,5,2,3,70,YES,middle east,Direct Deposit,792.991.6987,employee_8595@company.com
EMP08596,Employee_8596,45,,FINANCE,VP,PhD,11-26-2017,"70,274",22,2,4,60,yes,north america,DD,109 934 7157,employee_8596@company.com
EMP08597,Employee_8597,33,female,SALES,vp,Master,05-25-2022,86.1k,18,4,4,51,Y,ME,direct deposit,(425) 583-6679,employee_8597@company.com
EMP08598,Employee_8598,38,female,Marketing,analyst,,21/06/2014,45.5k,9,4,2,77,Stayed,Mid East,Direct Deposit,589 228 9203,employee_8598@company.com
EMP08599,Employee_8599,44,fmale,SALES,vp,phd,2018/11/05,$44923,2,3,4,67,,asia pacific,,(642) 992-8064,
EMP08600,Employee_8600,22,M,,intern,Masters,04-16-2014,77.4k,12,5,4,56,YES,NA,Wire Transfer,944-696-5843,employee_8600@company.com
EMP08601,Employee_8601,53,fmale,Finance,MGR,high school,06-20-2021,"25,000",8,3,4,36,N,north america,Wire,925-670-5022,employee_8601@company.com
EMP08602,Employee_8602,39,male,SALES,Analyst,HighSchool,09-Jan-2010,$25000,16,4,4,44,yes,ME,wire transfer,785.787.7638,employee_8602@company.com
EMP08603,Employee_8603,29,,Ops,,Associate,2016/12/08,90.3k,9,3,,73,NO,latin america,direct deposit,(159) 345-3996,employee_8603@company.com
EMP08604,Employee_8604,48,fmale,Legal,analyst,Bachelor,01-28-2022,47.3k,11,5,2,60,Yes,Apac,,865 445 8305,employee_8604@company.com
EMP08605,Employee_8605,55,F,,consultant,Bachelor,18/10/2019,"69,826",12,5,5,64,Yes,N. America,cash,753-582-7776,employee_8605@company.com
EMP08606,Employee_8606,59,fmale,Engineering,Manager,bachelor,06-12-2010,$74491,23,1,1,56,N,latin america,CASH,156.701.1551,employee_8606@company.com
EMP08607,Employee_8607,30,F,Hr,assoc,MASTER,,90.9k,9,3,5,45,yes,Middle East,Direct Deposit,726 820 4542,employee_8607@company.com
EMP08608,Employee_8608,21,F,Legal,Manager,master,27-Sep-2010,54001,18,4,2,56,No,,CASH,322.569.4330,employee_8608@company.com
EMP08609,Employee_8609,41,female,LEGAL,Senior Analyst,High School,11/12/2022,55367,20,1,4,58,Stayed,,,803 517 4516,employee_8609@company.com
EMP08610,Employee_8610,29,fmale,,consultant,MASTER,23/01/2018,49.6k,18,3,5,63,yes,EUR,CASH,951-387-4017,employee_8610@company.com
EMP08611,Employee_8611,35,fmale,MARKETING,DIR,Bachelors,03-28-2013,80528,16,5,4,44,Y,Mid East,Cash,244-830-3496,employee_8611@company.com
EMP08612,Employee_8612,55,F,it,Consultant,phd,25/04/2012,81637,4,4,3,68,No,NA,check,(842) 572-1389,employee_8612@company.com
EMP08613,Employee_8613,25,Female,Sales,V.P,HighSchool,07-03-2011,96956,7,3,3,59,yes,Europe,DD,(963) 800-8128,employee_8613@company.com
EMP08614,Employee_8614,,MALE,HR,V.P,master,2023/06/22,33.8k,4,5,2,55,N,Mid East,Wire Transfer,(569) 298-2949,employee_8614@company.com
EMP08615,Employee_8615,42,FEMALE,IT,Sr Manager,master,08/09/2018,"120,844",14,5,5,73,,N. America,wire transfer,898 483 9777,employee_8615@company.com
EMP08616,Employee_8616,61,fmale,legal,manager,PHD,2017-08-27,57189,3,3,3,47,no,Europe,DD,(515) 632-8676,employee_8616@company.com
EMP08617,Employee_8617,43,Female,I.T,intern,High School,10-20-2019,63.8k,24,3,2,36,NO,latin america,CASH,885-621-9975,employee_8617@company.com
EMP08618,Employee_8618,27,MALE,Mktg,analyst,High School,07/03/2011,69.1k,12,4,2,40,no,NA,Check,591.430.1436,employee_8618@company.com
EMP08619,Employee_8619,43,male,Marketing,assoc,P.H.D,04-23-2015,42.2k,16,1,2,35,YES,Latin America,Wire Transfer,479-195-4505,employee_8619@company.com
EMP08620,Employee_8620,45,male,IT,lead,Bachelor,2015/09/13,$54710,4,5,5,62,Y,Apac,Wire,612.390.6513,employee_8620@company.com
EMP08621,Employee_8621,47,M,finance,Sr Manager,MASTER,08-19-2014,"101,515",0,1,5,56,Stayed,Middle East,wire transfer,(419) 882-6122,employee_8621@company.com
EMP08622,Employee_8622,61,Male,Ops,director,phd,15-Oct-2018,$101905,21,1,,45,N,europe,Cash,706 914 1629,employee_8622@company.com
EMP08623,Employee_8623,26,female,SALES,Consultant,Bachelor,2010-10-30,70.1k,14,5,1,73,No,APAC,CASH,917-329-6826,employee_8623@company.com
EMP08624,Employee_8624,54,M,legal,Consultant,phd,2019-09-09,"91,095",9,3,5,39,yes,Europe,wire transfer,691-620-2183,employee_8624@company.com
EMP08625,Employee_8625,29,fmale,H.R,manager,high school,2010-05-20,75271,24,5,5,52,YES,EUR,Wire,(257) 118-5848,employee_8625@company.com
EMP08626,Employee_8626,53,F,I.T,Director,PHD,04/11/2021,,10,1,1,54,N,Middle East,Direct Deposit,706.843.7117,employee_8626@company.com
EMP08627,Employee_8627,26,FEMALE,IT,Analyst,master,26/03/2010,46156,17,4,5,46,NO,Mid East,CHK,826.239.5822,
EMP08628,Employee_8628,57,fmale,Ops,MGR,HighSchool,01-18-2021,$43464,12,5,5,55,YES,EUR,Wire Transfer,892.766.5928,employee_8628@company.com
EMP08629,Employee_8629,51,fm,Mktg,Analyst,associate,2011-03-01,46058,19,4,3,61,Left,N. America,CHK,489 233 4444,employee_8629@company.com
EMP08630,Employee_8630,54,FEMALE,Mktg,consultant,Master,2014-01-01,105.4k,23,3,1,75,YES,asia pacific,Wire,174-460-8842,employee_8630@company.com
EMP08631,Employee_8631,61,Male,H.R,Snr Analyst,Masters,03/05/2012,$86831,15,,3,68,Y,north america,CASH,213.465.7143,employee_8631@company.com
EMP08632,Employee_8632,49,female,FINANCE,consultant,master,24/02/2021,$101024,18,4,1,52,Left,Latin America,DD,768.803.4096,employee_8632@company.com
EMP08633,Employee_8633,34,male,it,MGR,HighSchool,24/10/2017,$74992,22,4,1,68,Stayed,Asia Pacific,check,463 739 6033,employee_8633@company.com
EMP08634,Employee_8634,56,F,Ops,lead,associate,16-Jun-2019,"42,988",11,5,1,36,Stayed,North America,Wire,(890) 100-8688,employee_8634@company.com
EMP08635,Employee_8635,56,Male,H.R,Intern,phd,2015/04/22,$80083,22,3,5,48,no,latin america,,941-764-7324,employee_8635@company.com
EMP08636,Employee_8636,35,fm,legal,Senior Analyst,HighSchool,03-23-2017,$96744,13,4,2,73,no,North America,Wire Transfer,776-284-3791,employee_8636@company.com
EMP08637,Employee_8637,28,FEMALE,SALES,Manager,HS,08-04-2010,81.0k,1,2,4,35,Yes,N. America,CHK,145.461.1041,employee_8637@company.com
EMP08638,Employee_8638,46,male,MARKETING,Consultant,Masters,26/11/2022,$32080,9,5,2,62,NO,Apac,direct deposit,626-833-9547,employee_8638@company.com
EMP08639,Employee_8639,56,fmale,HR,ANALYST,BACHELOR,10-Feb-2021,$28144,3,5,5,75,yes,ME,Wire Transfer,438-579-3128,employee_8639@company.com
EMP08640,Employee_8640,41,fm,it,Assoc,Associate,31/12/2015,$80910,0,2,5,61,Y,Middle East,Wire Transfer,179.719.3458,employee_8640@company.com
EMP08641,Employee_8641,48,female,I.T,Consult,PhD,09-04-2015,"57,187",23,3,4,64,Yes,Apac,CHK,228.432.3438,employee_8641@company.com
EMP08642,Employee_8642,24,MALE,Ops,,bachelor,2023-03-06,$72810,24,4,5,56,No,NA,CASH,713 152 7518,
EMP08643,Employee_8643,36,Male,ENGINEERING,assoc,MASTER,,46.9k,16,4,1,46,no,,DD,957 995 7711,
EMP08644,Employee_8644,42,F,Sales,analyst,bachelor,15-Jun-2021,"68,168",10,3,3,35,Left,Asia Pacific,Wire Transfer,(857) 918-5338,employee_8644@company.com
EMP08645,Employee_8645,32,female,Operations,consultant,P.H.D,2018-05-30,"37,493",6,2,3,67,N,ME,Check,814 393 6006,employee_8645@company.com
EMP08646,Employee_8646,36,,sales,consultant,bachelor,07-Oct-2019,"71,178",16,2,1,75,no,latin america,DD,577.821.9291,employee_8646@company.com
EMP08647,Employee_8647,60,fm,ENGINEERING,MGR,BACHELOR,2014/07/23,83.2k,16,2,2,35,yes,Asia Pacific,direct deposit,423 548 8477,employee_8647@company.com
EMP08648,Employee_8648,58,MALE,Mktg,Consult,associate,17-May-2013,84.6k,8,5,3,39,Left,North America,Wire,228-380-9185,employee_8648@company.com
EMP08649,Employee_8649,57,M,Hr,Senior Manager,HS,20/05/2020,$32333,9,,1,39,Stayed,middle east,Wire Transfer,(806) 224-9449,employee_8649@company.com
EMP08650,Employee_8650,49,F,I.T,Analyst,Master,2013-02-08,$76724,5,1,2,41,yes,asia pacific,Cash,(629) 189-6402,employee_8650@company.com
EMP08651,Employee_8651,38,male,H.R,Snr Analyst,PHD,17/07/2018,"50,310",16,5,3,54,Left,europe,CHK,733-780-7478,employee_8651@company.com
EMP08652,Employee_8652,30,male,Mktg,director,bachelor,2015-03-30,103.2k,15,5,1,,no,Apac,wire transfer,962.998.5090,employee_8652@company.com
EMP08653,Employee_8653,59,Male,MARKETING,lead,HighSchool,10/08/2012,88902,6,4,3,40,Yes,north america,direct deposit,428.676.3720,employee_8653@company.com
EMP08654,Employee_8654,38,fm,Marketing,consultant,associate,19/03/2014,65.6k,18,3,3,60,no,LATAM,wire transfer,917-173-3068,employee_8654@company.com
EMP08655,Employee_8655,21,male,OPERATIONS,Analyst,Associate,17-Oct-2010,119.6k,3,4,3,37,NO,asia pacific,Wire Transfer,849 981 7477,
EMP08656,Employee_8656,59,Female,LEGAL,assoc,Bachelors,27-Jan-2022,$46808,19,,4,73,,NA,Direct Deposit,819.618.2093,employee_8656@company.com
EMP08657,Employee_8657,41,FEMALE,Engineering,ANALYST,BACHELOR,26-Nov-2014,$63575,23,4,2,48,Yes,Middle East,Wire,,employee_8657@company.com
EMP08658,Employee_8658,21,fmale,Operations,Sr Manager,Associate,24-Nov-2017,$78533,16,5,3,48,NO,north america,CHK,(444) 694-7025,employee_8658@company.com
EMP08659,Employee_8659,,female,legal,INT,Bachelors,03-06-2021,"115,862",23,2,1,54,no,europe,CHK,991 536 3501,employee_8659@company.com
EMP08660,Employee_8660,24,MALE,SALES,,associate,01/01/2014,$101590,8,5,4,,Stayed,EUR,CASH,(821) 889-3851,employee_8660@company.com
EMP08661,Employee_8661,40,female,OPERATIONS,Lead,phd,2012/03/11,$85044,10,5,5,43,NO,,Wire Transfer,173.300.5335,employee_8661@company.com
EMP08662,Employee_8662,30,FEMALE,engineering,Director,MASTER,2011-08-13,43064,22,1,5,40,Stayed,Apac,CHK,796 779 1660,employee_8662@company.com
EMP08663,Employee_8663,43,M,it,Sr Manager,associate,2019/05/29,,0,5,2,36,YES,N. America,Check,505-737-7084,employee_8663@company.com
EMP08664,Employee_8664,61,F,Operations,Lead,MASTER,,82.4k,6,5,1,72,Yes,APAC,CHK,(399) 569-6769,employee_8664@company.com
EMP08665,Employee_8665,54,M,MARKETING,Lead,P.H.D,22/02/2013,33.7k,21,5,4,,N,Apac,,173-838-2557,employee_8665@company.com
EMP08666,Employee_8666,53,fm,H.R,assoc,phd,27/07/2023,73.0k,4,1,1,77,NO,latin america,CHK,788-433-2855,employee_8666@company.com
EMP08667,Employee_8667,54,,SALES,MGR,P.H.D,2017-01-28,85.1k,4,,4,67,YES,europe,Direct Deposit,792-589-4573,employee_8667@company.com
EMP08668,Employee_8668,59,MALE,Finance,DIR,Assoc Degree,15/09/2020,28.1k,0,1,4,78,Yes,ME,check,420.781.7869,employee_8668@company.com
EMP08669,Employee_8669,30,FEMALE,Engineering,,associate,21-Jun-2020,"81,196",5,2,5,39,no,Middle East,Cash,727.116.1727,employee_8669@company.com
EMP08670,Employee_8670,40,female,Finance,assoc,PhD,,"87,397",12,3,2,47,no,ME,CASH,(879) 174-2871,employee_8670@company.com
EMP08671,Employee_8671,21,F,H.R,intern,MASTER,09/10/2020,55918,14,1,2,49,yes,EUR,check,392.281.3342,employee_8671@company.com
EMP08672,Employee_8672,33,MALE,Sales,Intern,HighSchool,19-Nov-2013,"61,083",3,2,1,79,Yes,asia pacific,DD,472.494.8157,
EMP08673,Employee_8673,21,,finance,Analyst,associate,05-21-2010,25000,16,2,4,68,,ME,Check,(974) 545-3786,employee_8673@company.com
EMP08674,Employee_8674,25,Female,legal,ANALYST,HighSchool,19/11/2022,62.3k,23,4,4,43,no,latin america,DD,450.452.5652,employee_8674@company.com
EMP08675,Employee_8675,36,MALE,ENGINEERING,Lead,HighSchool,2023/09/15,26.9k,23,4,3,60,,EUR,CASH,710-650-2239,employee_8675@company.com
EMP08676,Employee_8676,35,fm,finance,Consultant,Masters,2017/08/28,,12,5,2,64,Y,Mid East,Direct Deposit,(909) 380-7224,employee_8676@company.com
EMP08677,Employee_8677,48,F,legal,MGR,,08-Jan-2012,"54,944",10,3,4,56,yes,Latin America,CASH,254.161.4774,employee_8677@company.com
EMP08678,Employee_8678,51,fm,Hr,Director,phd,24-Dec-2020,,3,1,1,59,Stayed,middle east,cash,(834) 523-1868,employee_8678@company.com
EMP08679,Employee_8679,43,fmale,ENGINEERING,lead,Bachelors,2021-03-25,"33,825",6,5,5,74,Stayed,NA,wire transfer,253.354.1928,
EMP08680,Employee_8680,37,male,ENGINEERING,Consult,phd,29/10/2016,35053,18,3,5,38,No,asia pacific,CASH,282.856.8679,employee_8680@company.com
EMP08681,Employee_8681,54,Female,Hr,VP,HighSchool,2022/07/02,$95518,23,4,2,62,Yes,NA,Cash,111-793-4379,employee_8681@company.com
EMP08682,Employee_8682,33,Female,Sales,lead,Bachelor,15-Jul-2012,63.2k,6,1,,71,no,Middle East,DD,180-951-6001,employee_8682@company.com
EMP08683,Employee_8683,34,fm,Operations,Analyst,high school,2021-07-19,,13,2,3,44,yes,Latin America,CASH,(203) 856-5258,
EMP08684,Employee_8684,31,Female,Mktg,Director,High School,03-01-2020,$54879,20,2,2,43,yes,LATAM,wire transfer,719.190.3309,employee_8684@company.com
EMP08685,Employee_8685,48,Female,Ops,Consultant,PhD,18-Nov-2015,"55,415",15,5,4,70,yes,ME,Check,173-253-2878,employee_8685@company.com
EMP08686,Employee_8686,52,M,LEGAL,director,Associate,04/03/2022,54411,20,5,4,35,no,Latin America,CHK,808-446-8669,employee_8686@company.com
EMP08687,Employee_8687,55,male,Operations,Associate,High School,,$25000,,1,4,64,,Europe,DD,141.798.3012,employee_8687@company.com
EMP08688,Employee_8688,51,fm,Engg,Intern,Masters,2023-01-06,77.7k,,2,4,45,Stayed,LATAM,CHK,131-170-4228,employee_8688@company.com
EMP08689,Employee_8689,37,F,HR,Assoc,Masters,04/07/2022,62.3k,21,5,3,59,Left,latin america,Wire,802 402 2715,employee_8689@company.com
EMP08690,Employee_8690,29,MALE,Marketing,Consult,BACHELOR,2023/12/06,"66,285",1,2,2,45,NO,latin america,check,426.458.9182,employee_8690@company.com
EMP08691,Employee_8691,30,FEMALE,Engg,Consult,Bachelors,05/08/2016,"25,000",15,4,2,75,no,Asia Pacific,check,222.745.3893,employee_8691@company.com
EMP08692,Employee_8692,28,MALE,legal,Sr Manager,high school,27-Nov-2023,"64,284",4,5,2,39,YES,North America,Cash,(564) 757-4060,employee_8692@company.com
EMP08693,Employee_8693,41,fm,OPERATIONS,manager,Assoc Degree,08-12-2011,54.0k,11,3,3,61,no,europe,CASH,587-498-7052,employee_8693@company.com
EMP08694,Employee_8694,,Female,Marketing,Director,phd,06-Sep-2014,"68,141",19,5,3,57,,Europe,direct deposit,138-749-5737,employee_8694@company.com
EMP08695,Employee_8695,25,MALE,Engg,,BACHELOR,05/06/2012,"63,102",14,4,4,53,Stayed,middle east,cash,233-833-8080,
EMP08696,Employee_8696,26,MALE,Legal,lead,P.H.D,2019-11-10,52865,2,1,3,37,YES,Latin America,Wire,(957) 848-5297,employee_8696@company.com
EMP08697,Employee_8697,50,FEMALE,Legal,ANALYST,High School,15-Nov-2019,$79078,8,2,3,42,Y,Europe,Wire,259-782-7833,employee_8697@company.com
EMP08698,Employee_8698,51,fm,SALES,Senior Analyst,HS,Unknown,"90,617",6,1,1,70,no,LATAM,wire transfer,,employee_8698@company.com
EMP08699,Employee_8699,37,fmale,ENGINEERING,Senior Manager,associate,30-May-2015,$54805,3,5,4,49,N,Europe,CASH,800.342.5991,employee_8699@company.com
EMP08700,Employee_8700,31,fm,HR,lead,high school,05-Aug-2011,28791,24,3,4,47,N,LATAM,wire transfer,889.638.1024,employee_8700@company.com
EMP08701,Employee_8701,40,F,FINANCE,DIR,P.H.D,24-Dec-2023,30.4k,8,1,1,64,No,EUR,DD,(552) 174-5144,employee_8701@company.com
EMP08702,Employee_8702,29,Female,Legal,INT,Master,2012/04/07,75571,14,3,2,75,no,middle east,cash,428 251 5089,employee_8702@company.com
EMP08703,Employee_8703,22,Female,LEGAL,Associate,BACHELOR,2022-07-17,$97395,22,5,1,44,Yes,Apac,Cash,780-629-1472,employee_8703@company.com
EMP08704,Employee_8704,,Female,Legal,Analyst,P.H.D,29-Apr-2015,--,20,3,1,68,Stayed,NA,check,585-283-7321,employee_8704@company.com
EMP08705,Employee_8705,21,M,MARKETING,Intern,Bachelor,2019-06-10,"39,553",24,3,1,64,Stayed,ME,direct deposit,213 586 6838,employee_8705@company.com
EMP08706,Employee_8706,24,male,sales,Director,P.H.D,01-Jul-2011,$56687,6,4,3,59,Stayed,asia pacific,direct deposit,(220) 864-8590,employee_8706@company.com
EMP08707,Employee_8707,56,MALE,Engg,assoc,Master,2017/02/02,25000,24,1,1,40,no,north america,Wire,831.764.4199,employee_8707@company.com
EMP08708,Employee_8708,45,fmale,Hr,INT,phd,11-25-2017,"62,583",10,5,5,71,no,Europe,wire transfer,336.708.7859,employee_8708@company.com
EMP08709,Employee_8709,23,M,SALES,lead,PHD,2015/11/16,74.1k,18,4,1,51,no,LATAM,cash,658 709 2747,employee_8709@company.com
EMP08710,Employee_8710,29,Male,MARKETING,V.P,HS,2010/02/09,"76,995",10,3,2,70,Yes,Middle East,Check,(869) 348-3074,employee_8710@company.com
EMP08711,Employee_8711,42,fmale,ENGINEERING,DIR,Masters,2013/05/25,"55,005",24,4,2,74,No,asia pacific,CASH,(984) 417-8777,employee_8711@company.com
EMP08712,Employee_8712,43,F,ENGINEERING,DIR,,08-Aug-2022,$56088,0,4,2,66,Yes,Latin America,wire transfer,241.187.7489,employee_8712@company.com
EMP08713,Employee_8713,32,male,engineering,lead,HS,05-30-2019,39468,20,3,1,56,N,latin america,Direct Deposit,294 511 8987,employee_8713@company.com
EMP08714,Employee_8714,30,fmale,LEGAL,director,associate,15/05/2017,25.0k,12,5,4,67,No,Middle East,check,628.498.9827,employee_8714@company.com
EMP08715,Employee_8715,54,FEMALE,Operations,analyst,bachelor,26/03/2021,$60312,12,2,2,56,Left,north america,DD,(361) 142-1156,employee_8715@company.com
EMP08716,Employee_8716,30,fm,LEGAL,Associate,PHD,24/01/2010,75209,1,4,1,70,Left,middle east,wire transfer,(338) 175-5546,employee_8716@company.com
EMP08717,Employee_8717,50,male,Ops,DIR,MASTER,04/09/2019,$65400,16,1,2,52,Yes,Europe,Wire Transfer,968.534.2214,employee_8717@company.com
EMP08718,Employee_8718,42,Female,it,intern,Bachelors,2022/12/01,"92,726",18,3,3,62,Left,north america,Direct Deposit,(299) 426-4326,employee_8718@company.com
EMP08719,Employee_8719,26,fm,Finance,intern,BACHELOR,12-21-2018,"73,635",22,2,3,47,yes,Europe,wire transfer,(204) 547-1837,employee_8719@company.com
EMP08720,Employee_8720,22,Female,it,Assoc,MASTER,07-Oct-2020,81.5k,14,4,1,52,Stayed,latin america,Check,(365) 107-6574,employee_8720@company.com
EMP08721,Employee_8721,50,M,H.R,Associate,HS,08-05-2013,69.2k,18,3,2,57,Left,europe,Cash,128-746-3908,employee_8721@company.com
EMP08722,Employee_8722,22,female,sales,consultant,PhD,15-Oct-2016,$111479,9,3,2,69,Yes,asia pacific,direct deposit,(889) 966-1843,employee_8722@company.com
EMP08723,Employee_8723,52,male,SALES,Senior Analyst,HS,18-Oct-2019,$52754,9,4,5,52,no,APAC,DD,564 833 6640,employee_8723@company.com
EMP08724,Employee_8724,36,FEMALE,IT,Assoc,phd,,81969,8,1,2,44,,North America,check,153-629-7338,employee_8724@company.com
EMP08725,Employee_8725,32,FEMALE,Sales,Sr Manager,HighSchool,2017/08/03,71195,18,3,4,36,yes,EUR,cash,(311) 844-1643,employee_8725@company.com
EMP08726,Employee_8726,21,MALE,Legal,Assoc,Masters,12/04/2022,"83,450",10,3,3,48,Stayed,europe,DD,813-596-5251,employee_8726@company.com
EMP08727,Employee_8727,28,M,Ops,MGR,HighSchool,14-Aug-2021,73338,5,4,2,66,Stayed,Asia Pacific,wire transfer,191-228-4211,employee_8727@company.com
EMP08728,Employee_8728,33,Male,I.T,Director,Bachelor,2013/10/01,63.9k,1,2,4,64,Stayed,North America,Direct Deposit,(364) 649-8512,employee_8728@company.com
EMP08729,Employee_8729,35,F,finance,Analyst,Master,2015-07-23,$74456,23,3,1,53,Yes,Latin America,direct deposit,710.275.2021,employee_8729@company.com
EMP08730,Employee_8730,28,,LEGAL,Intern,,07-01-2016,$77584,9,3,3,,no,latin america,Check,960.147.9400,employee_8730@company.com
EMP08731,Employee_8731,30,fmale,IT,MGR,Masters,2020-05-19,80841,14,4,1,66,Stayed,Middle East,CHK,336-180-3475,employee_8731@company.com
EMP08732,Employee_8732,25,Male,FINANCE,Analyst,HS,22-Oct-2023,"101,582",4,3,2,44,Stayed,NA,Direct Deposit,(791) 347-4536,employee_8732@company.com
EMP08733,Employee_8733,39,M,I.T,V.P,high school,2011/08/04,69842,17,4,1,39,no,NA,Wire Transfer,(431) 911-5006,employee_8733@company.com
EMP08734,Employee_8734,58,Male,,Assoc,Master,04-30-2011,$37566,6,1,3,48,no,europe,wire transfer,653-324-4320,employee_8734@company.com
EMP08735,Employee_8735,31,MALE,IT,Associate,associate,2019/10/01,"69,115",2,4,1,73,YES,Asia Pacific,Wire Transfer,483-248-3430,employee_8735@company.com
EMP08736,Employee_8736,40,Female,legal,Senior Analyst,phd,2021/09/17,53877,20,2,1,76,YES,Middle East,Wire Transfer,(171) 315-8522,employee_8736@company.com
